Asset ID,Product ID,Advisor ID,Date,Share Class,Sales AM,NAV, Transaction Amount ,Transaction ID,Type of Class,Market Value,cat,Classification,X0.01
4c41069d-6672-4a61-822d-4e3204a914e5,P004,SalA075,2024-10-31,Class C,Sales AM 1,123.0928377,444965.5785,txn_00281,Purchase,5477207574,,Healthy Client,444965.5785
686dfbb7-5d1d-4655-b9fc-c8ce93d28146,P005,SalA026,2024-07-13,Class B,Sales AM 1,91.35512813,-479108.3451,txn_00712,Redemption,-4376900426,Severe,Underwater Client,-479108.3451
55cd5bd3-c061-4086-acba-7244b6d48e65,P001,SalA093,2024-10-30,Class A,Sales AM 1,90.88827663,-21388.85243,txn_00283,Redemption,-194399593.7,Mild,Underwater Client,-21388.85243
cc3e24de-962e-4cca-ab86-ddc8d3d64d5a,P005,SalA026,2024-06-27,Class C,Sales AM 1,122.1381854,163023.7928,txn_00780,Purchase,1991143023,Severe,Underwater Client,163023.7928
5bcb642b-bdab-444a-8033-ea0f93cedd4d,P005,SalA078,2024-10-30,Class C,Sales AM 1,139.9167287,-186517.2971,txn_00285,Redemption,-2609689006,,Healthy Client,-186517.2971
2042acac-c851-4c27-bd15-1cebfc6a9cb0,P001,SalA096,2024-10-29,Class C,Sales AM 1,136.306742,76601.00961,txn_00286,Purchase,1044123406,,Healthy Client,76601.00961
f2eea5d6-cb90-4340-8da4-1a67ae1c1090,P005,SalA040,2024-10-28,Class A,Sales AM 1,97.8657168,313780.6366,txn_00287,Purchase,3070836692,,Healthy Client,313780.6366
274ff712-c937-40d0-9b74-415201bcf474,P004,SalA039,2024-10-28,Class A,Sales AM 1,105.3522364,-478851.498,txn_00288,Redemption,-5044807621,,Healthy Client,-478851.498
b7bda4bc-994c-437c-a5c2-e089b1ea06be,P004,SalA026,2024-06-19,Class B,Sales AM 1,91.27008134,34784.84025,txn_00809,Purchase,317481519.9,Severe,Underwater Client,34784.84025
04570f31-95fb-46a4-859c-9b7c3044021b,P005,SalA028,2024-10-28,Class A,Sales AM 1,108.8672407,172083.2672,txn_00290,Purchase,1873423047,,Healthy Client,172083.2672
1e781296-3d9a-4523-ad0b-22a1711fd435,P004,SalA008,2024-10-27,Class A,Sales AM 1,96.57675318,-289306.225,txn_00291,Redemption,-2794025589,,Healthy Client,-289306.225
f8dd2454-e02c-4380-a211-fb2eae16f8d8,P004,SalA061,2024-10-27,Class C,Sales AM 1,133.3626256,370050.3887,txn_00292,Purchase,4935089142,,Healthy Client,370050.3887
909cafce-9dd4-4331-b6dd-fb16b613b918,P001,SalA078,2024-10-27,Class A,Sales AM 1,105.994597,286270.4471,txn_00293,Purchase,3034312067,,Healthy Client,286270.4471
0afd21b1-adfa-4127-924a-bb2e588cc633,P005,SalA026,2024-06-18,Class A,Sales AM 1,92.59227487,298715.6215,txn_00812,Purchase,2765875893,Severe,Underwater Client,298715.6215
adbc1cb8-b1d9-402b-bd27-8682eeba1cc3,P004,SalA075,2024-10-26,Class A,Sales AM 1,95.43076381,167424.4865,txn_00295,Purchase,1597744663,,Healthy Client,167424.4865
8b5589c2-e316-4531-99fa-d33571d0910a,P003,SalA027,2025-01-06,Class A,Sales AM 1,101.3016764,34628.07582,txn_00000,Purchase,350788213.3,Severe,Underwater Client,34628.07582
74f82113-fdf7-49b5-a256-872db005d0e5,P004,SalA027,2024-12-30,Class C,Sales AM 1,120.4583825,376063.8211,txn_00062,Purchase,4530003961,,Healthy Client,376063.8211
9a0c7aff-d784-4e84-81cc-7688679a1aca,P001,SalA027,2024-12-01,Class C,Sales AM 1,133.6747504,-219904.4395,txn_00063,Redemption,-2939567107,,Healthy Client,-219904.4395
fb079e6b-8f59-4209-8063-73caf80dd0b9,P002,SalA052,2024-10-25,Class A,Sales AM 1,91.38625174,458934.6636,txn_00299,Purchase,4194031870,,Healthy Client,458934.6636
c13f8e4a-7450-41da-8651-4b5d7f7e00cc,P001,SalA008,2024-10-25,Class C,Sales AM 1,132.9897668,-374007.8211,txn_00300,Redemption,-4973921289,,Healthy Client,-374007.8211
98db05c4-988c-4c29-b144-bd48bd5b189b,P005,SalA027,2024-11-14,Class A,Sales AM 1,94.25828375,-200970.8381,txn_00209,Redemption,-1894316629,Severe,Underwater Client,-200970.8381
10a36f36-1e2a-493a-81ac-eb3029fd8ce7,P005,SalA059,2024-10-25,Class C,Sales AM 1,121.6188615,11741.90301,txn_00302,Purchase,142803687.6,,Healthy Client,11741.90301
b37761ea-acd8-401a-a9e8-e924f8ff968f,P002,SalA001,2024-10-25,Class C,Sales AM 1,123.3456858,424398.405,txn_00303,Purchase,5234771232,,Healthy Client,424398.405
df681617-f678-449d-b3c1-584b72eee573,P005,SalA027,2024-10-26,Class B,Sales AM 1,88.78504459,-276487.6198,txn_00297,Redemption,-2454796565,Severe,Underwater Client,-276487.6198
09412efb-d95a-403f-8165-b8940a5f1085,P003,SalA076,2024-10-25,Class A,Sales AM 1,109.3827267,155551.4566,txn_00305,Purchase,1701464246,,Healthy Client,155551.4566
2b33a4d0-791b-4d69-a58f-eb2730758850,P003,SalA064,2024-10-24,Class B,Sales AM 1,85.68591747,574115.3435,txn_00306,Purchase,4919359994,,Healthy Client,574115.3435
327fc63a-dfbe-4d26-b16f-d1c355d7241b,P004,SalA062,2024-10-23,Class A,Sales AM 1,104.3037372,19702.28252,txn_00307,Purchase,205502169.8,,Healthy Client,19702.28252
b6427b57-7ad5-45ee-b11a-e2ad187d38b2,P004,SalA027,2024-10-21,Class B,Sales AM 1,91.83741138,-286932.9499,txn_00318,Redemption,-2635117936,Severe,Underwater Client,-286932.9499
793f194e-bf29-4581-9ed4-c2cb74702e17,P005,SalA027,2024-08-11,Class C,Sales AM 1,124.5758942,-397053.9632,txn_00591,Redemption,-4946335251,Severe,Underwater Client,-397053.9632
4dd115cd-732f-4548-babb-efcd472a3b11,P004,SalA027,2024-07-10,Class A,Sales AM 1,94.09646016,430463.9167,txn_00721,Purchase,4050513079,Severe,Underwater Client,430463.9167
15fc757c-b1c1-487c-a7ca-dd102c09085b,P004,SalA023,2024-10-22,Class C,Sales AM 1,134.3212604,200533.8819,txn_00311,Purchase,2693596378,,Healthy Client,200533.8819
a3323a47-c5e0-4338-866f-6896d352da0d,P005,SalA031,2024-10-22,Class B,Sales AM 1,82.8820793,-290012.2136,txn_00312,Redemption,-2403681529,,Healthy Client,-290012.2136
0db659f3-579b-4b8c-8eb9-db080e561268,P001,SalA039,2024-10-22,Class A,Sales AM 1,100.5701979,371005.6327,txn_00313,Purchase,3731210992,,Healthy Client,371005.6327
26b940dc-6bf5-4cd0-8b03-a356b9d5f340,P004,SalA029,2025-01-03,Class B,Sales AM 1,85.04268015,-305912.7797,txn_00013,Redemption,-2601564268,Severe,Underwater Client,-305912.7797
56afcf86-ac1c-4a52-873b-d80eab9e0dd4,P001,SalA029,2024-12-01,Class A,Sales AM 1,108.5205495,376731.2251,txn_00065,Purchase,4088307954,Severe,Underwater Client,376731.2251
e16df174-8971-4757-a2a3-f1927d6259a6,P004,SalA052,2024-10-21,Class B,Sales AM 1,86.78905708,-436295.8535,txn_00316,Redemption,-3786570574,,Healthy Client,-436295.8535
3b7a8052-ecfc-4240-a294-cd6af2600767,P003,SalA029,2024-11-30,Class A,Sales AM 1,107.4743588,-416422.3967,txn_00146,Redemption,-4475473007,Severe,Underwater Client,-416422.3967
bcc44b46-5ddc-470b-9356-bcc99addab70,P005,SalA029,2024-11-10,Class A,Sales AM 1,94.37895232,464404.5659,txn_00224,Purchase,4383001638,Severe,Underwater Client,464404.5659
e59ac0fd-e511-446e-940f-e460c012df18,P005,SalA073,2024-10-21,Class A,Sales AM 1,91.49138073,-389429.4791,txn_00319,Redemption,-3562944074,,Healthy Client,-389429.4791
1bd31853-9fd3-4a9b-b516-1e3cf2d5cd23,P005,SalA078,2024-10-20,Class C,Sales AM 1,124.7870286,-222784.4343,txn_00320,Redemption,-2780060757,,Healthy Client,-222784.4343
34ff2f54-9890-4e27-bf71-2ad87d5a1b67,P005,SalA092,2024-10-20,Class C,Sales AM 1,136.4657462,305082.7439,txn_00321,Purchase,4163334431,,Healthy Client,305082.7439
da9968be-b200-4c44-8b72-a24b44ba3b34,P002,SalA041,2024-10-20,Class A,Sales AM 1,102.1088333,381700.9914,txn_00322,Purchase,3897504291,,Healthy Client,381700.9914
bd34da41-d642-49ec-ab07-14b0e08f9da9,P005,SalA009,2024-10-20,Class A,Sales AM 1,100.8366635,301389.4906,txn_00323,Purchase,3039111065,Medium,Underwater Client,301389.4906
a9bb8031-8485-4172-9d7b-52e6dc9e4fbf,P005,SalA037,2024-10-20,Class C,Sales AM 1,139.1953185,-173386.1188,txn_00324,Redemption,-2413453603,,Healthy Client,-173386.1188
3eb6d061-cb2f-42c2-b623-8dbdfef7f88e,P003,SalA029,2024-11-07,Class C,Sales AM 1,123.165902,-147270.7903,txn_00242,Redemption,-1813873972,Severe,Underwater Client,-147270.7903
c502cdbc-2570-4127-9780-9802f533ec9a,P003,SalA029,2024-11-06,Class A,Sales AM 1,100.2112367,-243420.5281,txn_00254,Redemption,-2439347215,Severe,Underwater Client,-243420.5281
f3f5baa3-fd3a-4072-83e7-c2b371f3e3a5,P002,SalA093,2024-10-19,Class A,Sales AM 1,92.16263572,-295162.1753,txn_00327,Redemption,-2720292404,Mild,Underwater Client,-295162.1753
02f98e8d-3d3f-4cb2-b2bd-d04d6db39565,P003,SalA034,2024-10-19,Class A,Sales AM 1,104.2615878,510963.3758,txn_00328,Purchase,5327385289,,Healthy Client,510963.3758
58f26d4b-d345-4bff-83af-63104ef6483d,P001,SalA034,2024-10-19,Class B,Sales AM 1,83.7678921,-486600.086,txn_00329,Redemption,-4076146350,,Healthy Client,-486600.086
adef43e0-9c5c-45df-97cd-f5d8e8b8ee6a,P004,SalA073,2024-10-19,Class A,Sales AM 1,101.8731758,371538.8465,txn_00330,Purchase,3784984222,,Healthy Client,371538.8465
af0c6364-9011-4a63-a334-44b11a5ce59b,P003,SalA029,2024-11-04,Class A,Sales AM 1,108.5887381,-86558.78541,txn_00262,Redemption,-939930927.9,Severe,Underwater Client,-86558.78541
461c27d0-cf0e-4220-a96d-73ea26530179,P002,SalA029,2024-10-04,Class A,Sales AM 1,97.96659889,-174760.0238,txn_00384,Redemption,-1712064515,Severe,Underwater Client,-174760.0238
a02397ef-9431-41da-b958-5d3eaf9f6e79,P004,SalA022,2024-10-18,Class B,Sales AM 1,88.19670995,-226950.8937,txn_00333,Redemption,-2001632215,Mild,Underwater Client,-226950.8937
b361e157-7061-42cd-9393-8319ad3d7a17,P002,SalA023,2024-10-18,Class A,Sales AM 1,107.6877505,-164267.4398,txn_00334,Redemption,-1768959107,,Healthy Client,-164267.4398
1d1f9421-ec8d-4d3d-b951-3e9273f9811e,P005,SalA029,2024-09-15,Class C,Sales AM 1,137.606729,-139279.879,txn_00455,Redemption,-1916584857,Severe,Underwater Client,-139279.879
496537ab-7efd-4aa4-9c27-e6de125a08a6,P002,SalA029,2024-08-22,Class B,Sales AM 1,89.55766667,410139.3076,txn_00541,Purchase,3673111940,Severe,Underwater Client,410139.3076
f7feaa2a-fc34-409d-838c-bf08bc302c48,P005,SalA044,2024-10-17,Class B,Sales AM 1,99.71908511,305791.726,txn_00337,Purchase,3049327115,,Healthy Client,305791.726
bf1dcb9b-1800-4de1-8a8d-d1893f7524f8,P005,SalA073,2024-10-16,Class A,Sales AM 1,109.8484617,-292946.9853,txn_00338,Redemption,-3217977568,,Healthy Client,-292946.9853
3d697e4a-f929-44a9-8084-3c2c27a4b725,P003,SalA046,2024-10-16,Class A,Sales AM 1,104.9896296,-261672.245,txn_00339,Redemption,-2747287208,,Healthy Client,-261672.245
ba3766ba-a3f1-4545-8103-a0294909f148,P004,SalA029,2024-06-26,Class C,Sales AM 1,130.4353914,134763.3545,txn_00785,Purchase,1757791089,Severe,Underwater Client,134763.3545
7ea528ac-e6c3-4e5d-857d-02778eef8880,P004,SalA096,2024-10-15,Class A,Sales AM 1,95.11068709,47163.71146,txn_00341,Purchase,448577300.2,,Healthy Client,47163.71146
de4b7b26-4806-4670-be12-9a1381e7db13,P004,SalA001,2024-10-15,Class C,Sales AM 1,123.165902,-121685.0284,txn_00342,Redemption,-1498744629,,Healthy Client,-121685.0284
a77769bc-a81e-40a6-8ebf-2752a219d2be,P005,SalA062,2024-10-15,Class B,Sales AM 1,97.74572226,168634.3885,txn_00343,Purchase,1648329010,,Healthy Client,168634.3885
cd7df4b0-ee15-4df0-a2e1-fb58ef4f84c9,P005,SalA010,2024-10-14,Class B,Sales AM 1,88.12920404,-248805.1957,txn_00344,Redemption,-2192700386,,Healthy Client,-248805.1957
6fff51d3-c653-4b3d-95c5-7f9856777d16,P001,SalA030,2024-12-17,Class A,Sales AM 1,94.25828375,-416625.8856,txn_00066,Redemption,-3927044094,Severe,Underwater Client,-416625.8856
1581786c-239e-45f1-9cb3-369bfe1affc4,P002,SalA030,2024-12-11,Class A,Sales AM 1,104.6495754,308922.7673,txn_00067,Purchase,3232863644,Severe,Underwater Client,308922.7673
47f9341c-52e4-4e00-ad80-eeaa4bc41330,P005,SalA030,2024-12-01,Class B,Sales AM 1,92.20130177,-95195.96333,txn_00068,Redemption,-877719174.2,Severe,Underwater Client,-95195.96333
9b146145-0047-4ab9-9020-5279a9ecfe68,P001,SalA030,2024-11-10,Class C,Sales AM 1,138.3882745,-231765.6214,txn_00228,Redemption,-3207364442,Severe,Underwater Client,-231765.6214
0767401e-a1e4-4c22-a788-7fde0af28c8e,P001,SalA059,2024-10-14,Class A,Sales AM 1,107.873232,467094.2685,txn_00349,Purchase,5038696837,,Healthy Client,467094.2685
a3f95f37-02b3-4911-89c3-d2123e7fb24f,P003,SalA030,2024-10-03,Class C,Sales AM 1,123.9333022,-281969.6079,txn_00387,Redemption,-3494542461,Severe,Underwater Client,-281969.6079
7791274c-d83e-48b1-9e16-42f4a90665e6,P002,SalA039,2024-10-13,Class B,Sales AM 1,82.24819504,-268850.1547,txn_00351,Redemption,-2211243996,,Healthy Client,-268850.1547
d2fbf220-9d9b-4897-bd89-c8f19e25b8e9,P003,SalA030,2024-09-23,Class A,Sales AM 1,94.95818567,-212362.5001,txn_00427,Redemption,-2016555771,Severe,Underwater Client,-212362.5001
e5fe5ca4-9af7-4e84-b3a6-b583a22bcf38,P003,SalA028,2024-10-12,Class C,Sales AM 1,120.5927101,332211.1801,txn_00353,Purchase,4006224654,,Healthy Client,332211.1801
b84d2cae-0b85-4804-8035-ade3bfbcd4d7,P004,SalA056,2024-10-11,Class C,Sales AM 1,131.1053274,-191199.9155,txn_00354,Redemption,-2506732752,,Healthy Client,-191199.9155
2c970af8-dabe-472e-b0a9-64c7d40b54b2,P004,SalA093,2024-10-11,Class B,Sales AM 1,84.31188364,-511406.5746,txn_00355,Redemption,-4311765161,Mild,Underwater Client,-511406.5746
b83bf461-c8dc-4370-886e-516937f32131,P005,SalA030,2024-09-17,Class C,Sales AM 1,130.4044621,178548.0133,txn_00451,Purchase,2328345764,Severe,Underwater Client,178548.0133
23e54aac-471b-4125-8b24-fac9c6c10eb0,P002,SalA030,2024-09-13,Class B,Sales AM 1,86.77966293,-341218.6829,txn_00465,Redemption,-2961084228,Severe,Underwater Client,-341218.6829
bcf97fcd-39c5-4337-8203-9622dfdad0a7,P003,SalA056,2024-10-10,Class C,Sales AM 1,139.0047331,-83938.98867,txn_00358,Redemption,-1166791671,,Healthy Client,-83938.98867
f20209a8-ace3-4140-b91f-3486161f0b65,P003,SalA061,2024-10-10,Class A,Sales AM 1,101.7349646,73317.52935,txn_00359,Purchase,745895624.9,,Healthy Client,73317.52935
e744a549-e92f-47aa-ba72-f58e335062ac,P001,SalA030,2024-09-08,Class A,Sales AM 1,94.29064642,387877.791,txn_00480,Purchase,3657324764,Severe,Underwater Client,387877.791
e76c3243-8599-4324-84e8-92c9f54a9527,P001,SalA030,2024-07-25,Class A,Sales AM 1,104.3557564,-286539.085,txn_00672,Redemption,-2990200295,Severe,Underwater Client,-286539.085
521bf695-9be6-4ecf-9175-958e51972558,P003,SalA030,2024-07-24,Class A,Sales AM 1,100.6079647,66224.23925,txn_00676,Purchase,666268592.7,Severe,Underwater Client,66224.23925
5f60af0c-07c3-4bec-b708-116577085fa6,P001,SalA077,2024-10-10,Class C,Sales AM 1,121.2668317,-327392.0748,txn_00363,Redemption,-3970179965,Medium,Underwater Client,-327392.0748
f909cc59-013c-41cf-9913-6ef6cebf2aa8,P001,SalA001,2024-10-09,Class C,Sales AM 1,124.8355052,414639.5374,txn_00364,Purchase,5176173613,,Healthy Client,414639.5374
4c6daefd-51bd-4019-8cef-75a97c786fbd,P004,SalA023,2024-10-08,Class B,Sales AM 1,80.29078287,386933.2916,txn_00365,Purchase,3106717690,,Healthy Client,386933.2916
cd491ba3-d3ba-4466-a1a2-d3ec077349ea,P004,SalA057,2024-10-08,Class A,Sales AM 1,104.0221103,-146351.0268,txn_00366,Redemption,-1522374265,,Healthy Client,-146351.0268
c69ac4b6-da05-44d2-bfc8-5f248343cfa2,P001,SalA062,2024-10-08,Class B,Sales AM 1,97.41332031,370560.7753,txn_00367,Purchase,3609755550,,Healthy Client,370560.7753
4f967cfd-ac6a-40a8-8cbc-9f56eb517ffb,P002,SalA030,2024-07-22,Class B,Sales AM 1,93.22290535,377739.8995,txn_00688,Purchase,3521401090,Severe,Underwater Client,377739.8995
a9ad7be6-3eb4-40d0-a72a-e367fa61bc30,P002,SalA003,2024-10-08,Class A,Sales AM 1,100.0726439,253104.5533,txn_00369,Purchase,2532884182,,Healthy Client,253104.5533
6a7c0f3e-36ce-4d60-a07a-66e5b328e613,P004,SalA030,2024-07-05,Class B,Sales AM 1,92.07997911,-396823.5234,txn_00737,Redemption,-3653950175,Severe,Underwater Client,-396823.5234
358b1a10-8872-4340-884e-b03870c60ba1,P003,SalA035,2024-12-06,Class A,Sales AM 1,105.0986285,48310.73912,txn_00077,Purchase,507739242.2,,Healthy Client,48310.73912
abca1284-e210-458f-94b6-6dfaf2465234,P004,SalA035,2024-11-09,Class B,Sales AM 1,88.13674002,-300575.6659,txn_00230,Redemption,-2649175932,Severe,Underwater Client,-300575.6659
a8b1503a-12c7-4ab6-bc30-4b0ff489bbc2,P001,SalA064,2024-10-06,Class B,Sales AM 1,94.40391748,212215.1693,txn_00373,Purchase,2003394333,,Healthy Client,212215.1693
50b85d1d-5717-42ab-82da-277a3a0f22b2,P002,SalA035,2024-09-18,Class A,Sales AM 1,105.7375308,192730.3048,txn_00445,Purchase,2037882654,Severe,Underwater Client,192730.3048
99861172-f51f-4495-b5fa-09b22bf0855f,P004,SalA035,2024-07-24,Class A,Sales AM 1,107.4072772,281327.5386,txn_00678,Purchase,3021662493,Severe,Underwater Client,281327.5386
03dcea9f-b1f0-4498-af3d-e6d1703a2f17,P001,SalA035,2024-07-04,Class A,Sales AM 1,105.9274704,-229037.0458,txn_00747,Redemption,-2426131489,Severe,Underwater Client,-229037.0458
32e4470a-cbd7-437a-8923-a61bea8d9d79,P005,SalA054,2024-10-05,Class C,Sales AM 1,128.4826802,437683.7474,txn_00377,Purchase,5623478096,,Healthy Client,437683.7474
0edf4b07-96a0-4654-9e9b-baaf7e3a9618,P002,SalA035,2024-07-02,Class B,Sales AM 1,98.42408002,179065.8877,txn_00754,Purchase,1762439526,Severe,Underwater Client,179065.8877
052b9b2c-f064-4dc0-b4ab-40a49573c2d0,P005,SalA040,2024-10-05,Class C,Sales AM 1,129.6088177,355186.3875,txn_00379,Purchase,4603528773,,Healthy Client,355186.3875
04260cff-b532-4ebe-9cd2-7d2491bf3532,P001,SalA035,2024-06-27,Class A,Sales AM 1,103.3897705,-342014.1899,txn_00782,Redemption,-3536076858,Severe,Underwater Client,-342014.1899
142deef1-90e2-409b-85fd-b555e3606afd,P004,SalA035,2024-06-24,Class A,Sales AM 1,108.9668755,-40016.6477,txn_00793,Redemption,-436048907,Severe,Underwater Client,-40016.6477
6b359c2e-fff8-4748-9f4b-8f81ecb3cb83,P004,SalA035,2024-06-04,Class C,Sales AM 1,133.0410111,81692.58769,txn_00868,Purchase,1086846446,Severe,Underwater Client,81692.58769
25223370-4e8a-4b43-bdf9-26b6484f1c86,P002,SalA022,2024-10-04,Class A,Sales AM 1,108.4529872,532136.2861,txn_00383,Purchase,5771176985,Mild,Underwater Client,532136.2861
5cf4a4b7-5fe8-4d09-b5f0-1b1dbed27bab,P003,SalA036,2024-12-29,Class B,Sales AM 1,81.76254416,103588.3249,txn_00078,Purchase,846964499.1,,Healthy Client,103588.3249
304cfc58-0a10-49c2-a3d0-5e4508a547e8,P002,SalA036,2024-12-27,Class B,Sales AM 1,88.65295737,-300450.5554,txn_00079,Redemption,-2663583028,,Healthy Client,-300450.5554
4aeb30e2-947b-4098-a7ed-bb50175a4bf5,P001,SalA036,2024-12-18,Class A,Sales AM 1,105.7286655,-346475.9377,txn_00080,Redemption,-3663243853,,Healthy Client,-346475.9377
6606f3f2-1e0a-44d2-80ff-432596cc8644,P002,SalA036,2024-09-27,Class B,Sales AM 1,88.93559969,-424580.871,txn_00410,Redemption,-3776035438,Severe,Underwater Client,-424580.871
41da43bd-fb13-426e-879a-5168eb621708,P002,SalA014,2024-10-03,Class C,Sales AM 1,129.3414395,76721.87924,txn_00388,Purchase,992331830.2,,Healthy Client,76721.87924
2a600322-e4f0-4ee4-99db-c29aafa53634,P001,SalA036,2024-09-26,Class A,Sales AM 1,91.20483456,-58265.31918,txn_00412,Redemption,-531407879.6,Severe,Underwater Client,-58265.31918
790deaa3-a9c1-4d13-9d63-20ee0dab39d9,P003,SalA036,2024-09-25,Class A,Sales AM 1,101.8721982,318162.6704,txn_00419,Purchase,3241193062,Severe,Underwater Client,318162.6704
68d44de8-f7f1-4aa1-ae84-8f2c6e04e805,P004,SalA034,2024-10-02,Class B,Sales AM 1,99.6899815,217273.772,txn_00391,Purchase,2166001831,,Healthy Client,217273.772
a4b70e3a-1db6-4aa7-9a7a-8377a9ed45bb,P002,SalA036,2024-08-18,Class C,Sales AM 1,135.3228664,-289006.4539,txn_00560,Redemption,-3910918175,Severe,Underwater Client,-289006.4539
c4a9bbbc-a537-4750-9d6a-957e53ee5450,P001,SalA059,2024-10-02,Class A,Sales AM 1,95.45527265,183327.8231,txn_00393,Purchase,1749960734,,Healthy Client,183327.8231
419bef05-ae5e-4642-87c9-60b732d32655,P004,SalA073,2024-10-02,Class C,Sales AM 1,133.2265459,187994.2546,txn_00394,Purchase,2504582519,,Healthy Client,187994.2546
651febf5-83de-42ab-b163-a7a36dcbfaaf,P001,SalA036,2024-07-31,Class C,Sales AM 1,130.930393,85856.26856,txn_00644,Purchase,1124119498,Severe,Underwater Client,85856.26856
6d080bfb-3bd2-47af-be66-03d3fd4076b4,P004,SalA039,2024-10-01,Class B,Sales AM 1,92.63377532,384359.5462,txn_00396,Purchase,3560467585,,Healthy Client,384359.5462
6f50ecc9-5f9c-4457-8aed-c94d6a874e15,P005,SalA040,2024-10-01,Class B,Sales AM 1,88.87098057,427521.1546,txn_00397,Purchase,3799422423,,Healthy Client,427521.1546
456159bb-a53b-4371-aeff-534b9fbe0207,P004,SalA036,2024-07-11,Class B,Sales AM 1,97.58499177,546807.8843,txn_00718,Purchase,5336024288,Severe,Underwater Client,546807.8843
42f9a417-1340-4bd7-9525-c25468dd43a5,P001,SalA018,2024-09-30,Class A,Sales AM 1,105.4826412,302965.689,txn_00399,Purchase,3195762108,,Healthy Client,302965.689
94b04aac-ab57-4ebd-9da4-f254dc90b07d,P001,SalA022,2024-09-30,Class B,Sales AM 1,96.91176365,37969.30899,txn_00400,Purchase,367967269.9,Mild,Underwater Client,37969.30899
87fb9cc3-c17f-4ebc-86f0-572f63510a28,P004,SalA036,2024-07-04,Class B,Sales AM 1,82.86031679,-417010.7901,txn_00745,Redemption,-3455364617,Severe,Underwater Client,-417010.7901
d6f5a9ca-fe74-40eb-b713-8ceb9a5f33bb,P004,SalA036,2024-06-07,Class B,Sales AM 1,81.08267397,546337.5902,txn_00855,Purchase,4429851270,Severe,Underwater Client,546337.5902
41b33cab-a8dc-40f3-bb71-aff8c13facad,P003,SalA038,2024-12-28,Class C,Sales AM 1,128.6867322,-203471.0885,txn_00081,Redemption,-2618402947,,Healthy Client,-203471.0885
5e0e97a6-a36f-4e02-87c7-31f47398b4fb,P005,SalA032,2024-09-30,Class B,Sales AM 1,83.79288933,350054.7742,txn_00404,Purchase,2933210095,Mild,Underwater Client,350054.7742
78314730-1cd6-49ba-b378-aaaeb8f6b0e3,P002,SalA043,2024-09-30,Class A,Sales AM 1,106.6217956,-200805.2867,txn_00405,Redemption,-2141022023,,Healthy Client,-200805.2867
6793919c-ec1e-491e-80ef-5a0ca999a026,P002,SalA038,2024-12-25,Class C,Sales AM 1,132.4110562,121149.4116,txn_00082,Purchase,1604152155,,Healthy Client,121149.4116
837ea46a-57d6-4c05-a28c-ebb90131eff9,P004,SalA038,2024-12-20,Class A,Sales AM 1,101.7546814,-49894.86507,txn_00083,Redemption,-507703609.9,,Healthy Client,-49894.86507
7af1d7ff-374e-41d8-aed9-c9c7a3e731b2,P005,SalA031,2024-09-29,Class C,Sales AM 1,120.0991243,169582.4616,txn_00408,Purchase,2036670513,,Healthy Client,169582.4616
fe38476a-1186-4ea5-a33a-29d93e0c1be7,P003,SalA038,2024-11-26,Class C,Sales AM 1,132.0948049,-20115.39213,txn_00163,Redemption,-265713879.8,Severe,Underwater Client,-20115.39213
5c41eac2-e353-48b5-a7f0-1b9d6f295f6d,P004,SalA038,2024-11-22,Class C,Sales AM 1,139.7123242,80559.63069,txn_00173,Purchase,1125517324,Severe,Underwater Client,80559.63069
61423a30-4f10-45c3-998b-2d66264ecd91,P002,SalA038,2024-11-03,Class B,Sales AM 1,96.89552238,-334974.2378,txn_00269,Redemption,-3245750375,Severe,Underwater Client,-334974.2378
248c164c-94c0-46e9-a590-88e15bc64ef7,P005,SalA038,2024-10-25,Class C,Sales AM 1,136.6364702,446534.6235,txn_00298,Purchase,6101291475,Severe,Underwater Client,446534.6235
2472b40c-3148-4a28-8c5a-1e3f118eada9,P002,SalA038,2024-10-19,Class B,Sales AM 1,91.72477499,-31690.63225,txn_00326,Redemption,-290681611.3,Severe,Underwater Client,-31690.63225
6e9e2fc2-b3df-4b10-a0d3-4776c83529ec,P004,SalA023,2024-09-26,Class A,Sales AM 1,108.108715,-178180.7015,txn_00414,Redemption,-1926288667,,Healthy Client,-178180.7015
550339b0-ca39-4b98-ab5c-0928e173e74b,P003,SalA038,2024-07-08,Class A,Sales AM 1,101.6621747,228284.2397,txn_00723,Purchase,2320787227,Severe,Underwater Client,228284.2397
17cdf68c-93b0-4403-ad79-d37bc261b949,P002,SalA069,2024-09-26,Class A,Sales AM 1,92.32266271,-245353.2412,txn_00416,Redemption,-2265166453,,Healthy Client,-245353.2412
db61b3eb-c40a-47f6-b931-ed475ac375d6,P001,SalA013,2024-09-25,Class C,Sales AM 1,127.6904438,450522.408,txn_00417,Purchase,5752740624,,Healthy Client,450522.408
26e98e1d-7971-4c2c-bd35-04407ac05c2d,P001,SalA080,2024-09-25,Class A,Sales AM 1,93.71548731,54811.25054,txn_00418,Purchase,513666305.4,,Healthy Client,54811.25054
9b9c5950-2dbf-45b9-bb99-26ffdc779bbe,P004,SalA038,2024-06-18,Class A,Sales AM 1,101.4484319,53200.49857,txn_00813,Purchase,539710715.7,Severe,Underwater Client,53200.49857
0741f27b-e06f-47ac-85bf-c374a0919526,P003,SalA032,2024-09-25,Class B,Sales AM 1,81.3323991,-288908.2681,txn_00420,Redemption,-2349760256,Mild,Underwater Client,-288908.2681
